5, D, 50184, 2.412671, -1.943541, -1.474410;
5, D, 50185, 3.060518, -2.353099, -2.211615;
5, D, 50186, 2.591388, -1.124424, -0.826563;
5, D, 50187, 2.286081, -0.610614, -0.938261;
5, D, 50188, -2.144597, 3.626453, -1.936094;
5, D, 50189, -2.494583, 2.822230, 0.245735;
5, D, 50190, -0.513810, 2.107364, 0.632954;
5, D, 50191, -0.893582, 1.191443, -0.379772;
5, D, 50192, -0.975494, 2.271188, 2.397778;
5, D, 50193, 0.268075, 1.042512, 0.685080;
5, D, 50194, 1.355266, -0.059572, -0.506363;
5, D, 50195, 0.893582, 1.087191, 0.059572;
5, D, 50196, 0.282968, 1.682913, -1.921201;
5, D, 50197, 1.102084, 0.357433, -3.931761;
5, D, 50198, 1.057405, 0.349986, -2.680746;
5, D, 50199, -0.081912, 0.431898, -0.297861;
5, D, 50200, -0.491470, 0.327647, 1.169103;
5, D, 50201, -0.201056, 0.104251, 0.640400;
5, D, 50202, -0.253182, -0.282968, -0.603168;
5, D, 50203, 0.268075, -0.238289, 0.528703;
5, D, 50204, 0.655293, 0.186163, -0.357433;
5, D, 50205, 0.446791, 0.990387, 0.230842;
5, D, 50206, -0.625507, 1.206336, 0.796777;
5, D, 50207, -0.067019, 1.124424, 0.714866;
5, D, 50208, -0.245735, 1.042512, 0.297861;
5, D, 50209, -0.126591, 0.588275, -0.022340;
5, D, 50210, 0.312754, 0.722312, -0.052126;
5, D, 50211, -0.186163, 0.461684, -0.431898;
5, D, 50212, 0.528703, 0.521256, -0.580828;
5, D, 50213, 0.320200, 0.275521, -0.536149;
5, D, 50214, 0.379772, 0.484024, -0.945708;
5, D, 50215, 0.126591, 0.826563, -0.417005;
5, D, 50216, 0.417005, 0.335093, -0.513810;
5, D, 50217, 0.506363, 0.439344, -0.491470;
5, D, 50218, -0.171270, 0.945708, 0.037233;
5, D, 50219, -0.692526, 0.982940, -0.290414;
5, D, 50220, 0.067019, 0.677633, -0.327647;
5, D, 50221, 0.178716, 0.878689, -0.186163;
5, D, 50222, 0.238289, 0.714866, -0.506363;
5, D, 50223, 0.543596, 0.379772, -0.446791;
5, D, 50224, 0.543596, 0.506363, -0.230842;
5, D, 50225, 0.171270, 0.543596, -0.372326;
5, D, 50226, 0.178716, 0.372326, -0.469131;
5, D, 50227, 0.111698, 0.372326, -0.201056;
5, D, 50228, 0.305307, 0.484024, 0.744652;
5, D, 50229, 0.342540, 0.364879, 0.059572;
5, D, 50230, -0.282968, 1.064852, 0.409558;
5, D, 50231, -0.498917, 1.139317, 0.960601;
5, D, 50232, -0.223395, 1.035066, 0.714866;
5, D, 50233, -0.134037, 0.722312, 0.148930;
5, D, 50234, 0.081912, 0.685080, 0.342540;
5, D, 50235, -0.215949, 0.573382, 0.513810;
5, D, 50236, -0.208502, 0.357433, 0.417005;
5, D, 50237, -0.059572, 0.632954, 0.871242;
5, D, 50238, -0.320200, 0.521256, 0.007446;
5, D, 50239, -0.245735, 0.737205, 0.379772;
5, D, 50240, 0.029786, 0.565935, 0.491470;
5, D, 50241, 0.193609, 0.260628, -0.230842;
5, D, 50242, -0.305307, 0.662740, 0.834010;
5, D, 50243, -0.625507, 0.841456, 0.640400;
5, D, 50244, -0.268075, 0.580828, 0.595721;
5, D, 50245, 0.000000, 0.632954, 0.394665;
5, D, 50246, -0.081912, 0.312754, -0.074465;
5, D, 50247, 0.081912, 0.685080, -0.007446;
5, D, 50248, 0.000000, 0.394665, -0.119144;
5, D, 50249, 0.007446, 0.737205, 0.186163;
5, D, 50250, -0.007446, 0.498917, -0.171270;
5, D, 50251, 0.186163, 0.484024, -0.342540;
5, D, 50252, 0.186163, 0.282968, -0.126591;
5, D, 50253, -0.067019, 0.506363, 0.037233;
5, D, 50254, -0.230842, 0.573382, -0.171270;
5, D, 50255, -0.290414, 0.685080, 0.171270;
5, D, 50256, 0.141484, 0.484024, 0.081912;
5, D, 50257, -0.081912, 0.551042, -0.074465;
5, D, 50258, 0.029786, 0.521256, 0.037233;
5, D, 50259, 0.089358, 0.506363, -0.022340;
5, D, 50260, 0.067019, 0.364879, -0.379772;
5, D, 50261, 0.000000, 0.618061, 0.357433;
5, D, 50262, -0.029786, 0.558489, -0.044679;
5, D, 50263, -0.186163, 0.729759, -0.111698;
5, D, 50264, -0.022340, 0.573382, 0.089358;
5, D, 50265, 0.282968, 0.498917, 0.067019;
5, D, 50266, 0.081912, 0.506363, -0.052126;
5, D, 50267, -0.282968, 0.804224, 0.245735;
5, D, 50268, -0.007446, 0.461684, 0.074465;
5, D, 50269, 0.037233, 0.670186, -0.014893;
5, D, 50270, 0.156377, 0.431898, -0.260628;
5, D, 50271, -0.007446, 0.685080, -0.081912;
5, D, 50272, 0.037233, 0.461684, -0.201056;
5, D, 50273, 0.268075, 0.431898, -0.141484;
5, D, 50274, -0.022340, 0.722312, 0.156377;
5, D, 50275, -0.134037, 0.714866, 0.029786;
5, D, 50276, -0.141484, 0.528703, -0.096805;
5, D, 50277, 0.260628, 0.588275, 0.067019;
5, D, 50278, 0.014893, 0.394665, 0.007446;
5, D, 50279, -0.089358, 0.699973, 0.245735;
5, D, 50280, -0.327647, 0.670186, 0.215949;
5, D, 50281, -0.111698, 0.632954, 0.238289;
5, D, 50282, -0.067019, 0.476577, 0.000000;
5, D, 50283, 0.059572, 0.573382, 0.029786;
5, D, 50284, 0.044679, 0.469131, -0.104251;
5, D, 50285, 0.171270, 0.543596, -0.148930;
5, D, 50286, -0.052126, 0.387219, -0.208502;
5, D, 50287, 0.074465, 0.819117, 0.178716;
5, D, 50288, -0.059572, 0.469131, -0.379772;
5, D, 50289, 0.074465, 0.685080, 0.014893;
5, D, 50290, 0.186163, 0.446791, -0.163823;
5, D, 50291, 0.163823, 0.394665, -0.163823;
5, D, 50292, -0.029786, 0.521256, 0.044679;
5, D, 50293, -0.335093, 0.886135, 0.312754;
5, D, 50294, 0.074465, 0.662740, -0.461684;
5, D, 50295, 0.104251, 0.305307, -0.588275;
5, D, 50296, 0.178716, 0.543596, -0.104251;
5, D, 50297, 0.104251, 0.312754, -0.424451;
5, D, 50298, 0.305307, 0.409558, -0.327647;
5, D, 50299, 0.067019, 0.327647, -0.528703;
5, D, 50300, 0.022340, 0.558489, -0.275521;
5, D, 50301, 0.081912, 0.670186, -0.506363;
5, D, 50302, -0.156377, 0.632954, -0.089358;
5, D, 50303, 0.506363, 0.588275, -0.059572;
5, D, 50304, 0.320200, 0.201056, -0.886135;
5, D, 50305, -0.171270, 1.094638, 0.476577;
5, D, 50306, -0.327647, 0.759545, 0.134037;
5, D, 50307, 0.238289, 0.722312, -0.014893;
5, D, 50308, -0.029786, 0.573382, 0.089358;
5, D, 50309, 0.089358, 0.685080, 0.536149;
5, D, 50310, -0.037233, 0.506363, 0.245735;
5, D, 50311, -0.230842, 0.722312, 0.565935;
5, D, 50312, -0.081912, 0.610614, 0.841456;
5, D, 50313, -0.186163, 0.498917, 0.282968;
5, D, 50314, -0.081912, 0.640400, 0.238289;
5, D, 50315, -0.148930, 0.744652, 0.670186;
5, D, 50316, 0.014893, -0.402112, -1.079745;
5, D, 50317, -0.349986, -1.124424, -1.980773;
5, D, 50318, -0.230842, -3.246681, -5.115757;
5, D, 50319, 1.191443, -4.400891, -6.716758;
5, D, 50320, -0.238289, -1.720145, -4.274301;
5, D, 50321, -2.896695, 2.643513, -0.282968;
5, D, 50322, -6.485916, 5.934874, 5.644459;
5, D, 50323, -9.010284, 7.461410, 10.983611;
5, D, 50324, -10.507034, 9.159215, 13.068636;
5, D, 50325, -6.835902, 1.191443, 10.581500;
5, D, 50326, -8.139042, -0.402112, 10.201727;
5, D, 50327, -3.194556, -0.461684, 5.689138;
5, D, 50328, -4.356212, -7.029511, 5.867855;
5, D, 50329, -13.634571, -12.986725, 2.040345;
5, D, 50330, -14.282418, -6.761437, 5.480636;
5, D, 50331, -10.164495, -4.862575, 3.797723;
5, D, 50332, -14.394116, 6.798669, 16.754662;
5, D, 50333, -4.803003, -0.052126, 13.381390;
5, D, 50334, 5.026399, 3.410505, 13.299479;
5, D, 50335, 15.369610, -4.371105, 3.529649;
5, D, 50336, 4.847682, -4.475356, -4.415784;
5, D, 50337, 1.675466, -5.056185, 3.373272;
5, D, 50338, -0.349986, 1.794610, 7.692251;
5, D, 50339, 4.981719, 2.338206, 3.343486;
5, D, 50340, 14.498367, -1.362713, -4.289193;
5, D, 50341, 14.423903, -1.474410, -8.027345;
5, D, 50342, 8.049685, -0.394665, -4.661519;
5, D, 50343, 0.394665, 4.631733, 0.610614;
5, D, 50344, -5.674245, 5.339152, -1.891415;
5, D, 50345, -6.165716, 4.028565, -5.279580;
5, D, 50346, 1.288247, 0.379772, -8.220954;
5, D, 50347, 7.379498, -5.391278, -16.278084;
5, D, 50348, 4.691305, -4.616840, -14.103702;
5, D, 50349, 3.082858, 0.052126, -8.481582;
5, D, 50350, 1.027619, 3.090304, -4.706198;
5, D, 50351, -0.856349, 3.120090, -3.231788;
5, D, 50352, -1.355266, 3.723258, -2.278634;
5, D, 50353, -1.407392, 4.155156, -0.655293;
5, D, 50354, -0.469131, 2.874355, 0.677633;
5, D, 50355, 0.662740, 2.085025, 0.074465;
5, D, 50356, 0.766991, 1.809503, 0.014893;
5, D, 50357, 0.305307, 1.906308, 0.752098;
5, D, 50358, 0.156377, 1.958434, 1.221229;
5, D, 50359, 0.059572, 1.638234, 0.737205;
5, D, 50360, 0.469131, 1.280801, 0.208502;
5, D, 50361, 0.454237, 1.615894, -0.320200;
5, D, 50362, 0.603168, 0.826563, -1.720145;
5, D, 50363, 0.014893, 1.273354, -0.573382;
5, D, 50364, 0.848903, 0.774438, -1.154210;
5, D, 50365, 1.794610, 0.029786, -2.621174;
5, D, 50366, 1.072298, -0.186163, -2.598834;
5, D, 50367, 0.223395, -0.193609, -2.159490;
5, D, 50368, 0.379772, -0.178716, -1.757378;
5, D, 50369, 0.960601, -0.335093, -2.107364;
5, D, 50370, 1.310587, -0.230842, -1.906308;
5, D, 50371, 0.424451, -0.096805, -0.819117;
5, D, 50372, 0.119144, 0.238289, -0.089358;
5, D, 50373, -0.022340, 0.379772, -0.417005;
5, D, 50374, -0.163823, -0.156377, -0.819117;
5, D, 50375, -0.238289, 0.469131, 0.417005;
5, D, 50376, 0.096805, -0.469131, -0.245735;
5, D, 50377, 0.677633, -0.253182, -0.335093;
5, D, 50378, 0.148930, 0.104251, 0.305307;
5, D, 50379, -0.022340, 0.156377, 0.647847;
5, D, 50380, 0.372326, -0.037233, -0.007446;
5, D, 50381, 0.312754, -0.119144, 0.007446;
5, D, 50382, 0.201056, 0.171270, 0.439344;
5, D, 50383, 0.178716, 0.067019, 0.059572;
5, D, 50384, 0.506363, 0.357433, -0.409558;
5, D, 50385, 0.268075, 0.230842, -0.901028;
5, D, 50386, -0.193609, 0.484024, -0.841456;
5, D, 50387, 0.208502, 0.565935, -0.208502;
5, D, 50388, 0.335093, 0.424451, -0.193609;
5, D, 50389, 0.364879, 0.685080, -0.178716;
5, D, 50390, -0.186163, 0.476577, -0.379772;
5, D, 50391, -0.037233, 0.536149, -0.014893;
5, D, 50392, -0.119144, 0.603168, -0.007446;
5, D, 50393, 0.402112, 0.513810, -0.498917;
5, D, 50394, 0.461684, 0.349986, -0.439344;
5, D, 50395, -0.342540, 0.811670, 1.921201;
5, D, 50396, 0.044679, 0.729759, 0.193609;
5, D, 50397, -0.059572, 0.089358, -0.655293;
5, D, 50398, 0.081912, 1.064852, 0.968047;
5, D, 50399, -0.037233, 0.454237, 0.156377;
5, D, 50400, 0.223395, 0.603168, 0.610614;
5, D, 50401, -0.618061, 0.819117, 1.243568;
5, D, 50402, -0.536149, 0.729759, 0.379772;
5, D, 50403, 0.111698, 0.498917, -0.052126;
5, D, 50404, 0.007446, 0.543596, 0.067019;
5, D, 50405, 0.156377, 0.335093, -0.260628;
5, D, 50406, 0.394665, 0.357433, -0.402112;
5, D, 50407, 0.215949, 0.171270, -0.335093;
5, D, 50408, 0.111698, 0.647847, 0.781884;
5, D, 50409, 0.171270, 1.437178, 2.442457;
5, D, 50410, 0.022340, 0.201056, -1.399945;
5, D, 50411, 0.744652, 0.632954, 0.595721;
5, D, 50412, 0.320200, 0.134037, -0.804224;
5, D, 50413, -0.901028, 0.811670, -1.087191;
5, D, 50414, -1.109531, 0.417005, -0.893582;
5, D, 50415, 0.908475, 0.230842, -0.439344;
5, D, 50416, 1.273354, 0.081912, 0.238289;
5, D, 50417, 0.588275, 0.781884, 0.953154;
5, D, 50418, 0.223395, 0.521256, 0.081912;
5, D, 50419, 0.215949, 0.506363, -0.834010;
5, D, 50420, -0.752098, 0.551042, -0.342540;
5, D, 50421, -0.714866, 1.444624, 1.169103;
5, D, 50422, -0.647847, 1.035066, 0.022340;
5, D, 50423, -0.238289, 0.878689, 0.714866;
5, D, 50424, 0.431898, 0.685080, 1.020173;
5, D, 50425, 0.834010, 0.029786, -0.461684;
5, D, 50426, 0.610614, 0.193609, -0.253182;
5, D, 50427, 0.126591, 0.543596, -0.886135;
5, D, 50428, 0.282968, 0.372326, -0.856349;
5, D, 50429, 0.409558, 0.282968, -0.863796;
5, D, 50430, -0.014893, 0.565935, -0.804224;
5, D, 50431, 0.000000, 0.268075, -0.878689;
5, D, 50432, 0.543596, 0.178716, -0.379772;
5, D, 50433, 0.528703, 0.282968, -0.476577;
5, D, 50434, 0.342540, 0.320200, -0.476577;
5, D, 50435, 0.000000, 0.335093, -0.580828;
5, D, 50436, 0.305307, 0.461684, -0.141484;
5, D, 50437, 0.484024, 0.409558, -0.461684;
5, D, 50438, -0.193609, 0.848903, 0.335093;
5, D, 50439, -0.573382, 0.856349, 0.484024;
5, D, 50440, 0.081912, 0.759545, 0.044679;
5, D, 50441, 0.238289, 0.647847, -0.044679;
5, D, 50442, 0.297861, 0.647847, 0.111698;
5, D, 50443, 0.059572, 0.774438, -0.186163;
5, D, 50444, 0.074465, 0.901028, 0.655293;
5, D, 50445, 0.007446, 0.774438, 0.186163;
5, D, 50446, 0.186163, 1.116977, -0.349986;
5, D, 50447, -0.208502, 0.558489, -0.022340;
5, D, 50448, -0.007446, 1.005280, 1.072298;
5, D, 50449, 0.297861, 0.409558, -0.126591;
5, D, 50450, 0.052126, 0.484024, 0.312754;
5, D, 50451, -0.625507, 0.804224, 0.923368;
5, D, 50452, -0.357433, 0.551042, 0.253182;
5, D, 50453, 0.044679, 0.461684, 0.141484;
5, D, 50454, 0.074465, 0.409558, 0.044679;
5, D, 50455, -0.044679, 0.409558, -0.245735;
5, D, 50456, 0.126591, 0.364879, -0.342540;
5, D, 50457, 0.178716, 0.372326, -0.282968;
5, D, 50458, 0.230842, 0.431898, -0.268075;
5, D, 50459, -0.245735, 0.744652, -0.141484;
5, D, 50460, 0.223395, 0.677633, 0.111698;
5, D, 50461, 0.193609, 0.342540, -0.402112;
5, D, 50462, -0.141484, 0.699973, 0.201056;
5, D, 50463, -0.603168, 0.841456, 0.454237;
5, D, 50464, -0.044679, 0.588275, 0.193609;
5, D, 50465, 0.044679, 0.647847, 0.290414;
5, D, 50466, -0.014893, 0.476577, -0.037233;
5, D, 50467, 0.111698, 0.491470, -0.335093;
5, D, 50468, 0.126591, 0.342540, -0.305307;
5, D, 50469, -0.305307, 0.528703, 0.379772;
5, D, 50470, 0.245735, 0.714866, 0.223395;
5, D, 50471, -0.163823, 0.387219, -0.238289;
5, D, 50472, -0.230842, 0.647847, 0.431898;
