7, A, 72823, 5.056185, -10.335765, 22.019348;
7, A, 72824, -7.074191, 1.660573, -26.047915;
7, A, 72825, -28.348888, 12.584613, -51.165012;
7, A, 72826, -43.353619, 5.458296, -75.999146;
7, A, 72827, -48.782127, 9.293252, -97.981262;
7, A, 72828, -48.514053, 3.067965, -139.167938;
7, A, 72829, -20.582170, -9.591113, -175.425034;
7, A, 72830, 3.946654, -27.120213, -169.877380;
7, A, 72831, 15.920651, -5.584887, -39.786736;
7, A, 72832, 9.136875, -10.812342, -39.071873;
7, A, 72833, -12.606952, 4.199835, -17.543993;
7, A, 72834, -27.023407, 17.923765, -15.444075;
7, A, 72835, -38.461258, 14.543046, -5.071078;
7, A, 72836, -49.735283, 20.745995, 0.245735;
7, A, 72837, -31.312601, 13.396283, 1.273354;
7, A, 72838, -24.722435, 9.151769, 16.151493;
7, A, 72839, -25.020294, 5.056185, 48.878933;
7, A, 72840, 35.497543, 4.758324, 96.499405;
7, A, 72841, 57.509445, 8.965606, 114.817833;
7, A, 72842, 43.100437, -2.688192, 134.245789;
7, A, 72843, 31.774284, 7.312479, 149.369675;
7, A, 72844, 38.163395, 26.971283, 151.007904;
7, A, 72845, 38.922939, 11.765495, 102.627884;
7, A, 72846, 11.408063, 38.371899, 53.815975;
7, A, 72847, -6.798669, 47.508774, 23.076754;
7, A, 72848, -19.941771, 45.952454, -16.255745;
7, A, 72849, -37.038971, 8.086917, -67.316505;
7, A, 72850, -74.018372, -58.060486, -153.271652;
7, A, 72851, -48.342785, -27.365948, -93.647392;
7, A, 72852, -7.007172, 7.662465, -5.942320;
7, A, 72853, -23.575670, 7.841182, 20.217291;
7, A, 72854, -18.958830, 5.339152, 37.173008;
7, A, 72855, -8.906034, -16.702536, -17.514206;
7, A, 72856, -8.950712, -41.633472, -73.214149;
7, A, 72857, -7.007172, -66.311226, -87.839104;
7, A, 72858, -10.358104, -16.940825, -31.215796;
7, A, 72859, -18.422682, 65.596359, 62.803917;
7, A, 72860, -19.859859, 62.498611, 77.019318;
7, A, 72861, -14.699423, 48.960846, 59.110447;
7, A, 72862, -50.859707, 62.960297, 97.579147;
7, A, 72863, -7.364604, 66.921844, 88.248665;
7, A, 72864, 3.596667, 53.101109, 82.403152;
7, A, 72865, -20.768333, 36.718773, 98.569534;
7, A, 72866, -36.502823, 42.236641, 111.764763;
7, A, 72867, -36.562393, 57.457321, 110.550980;
7, A, 72868, -28.393566, 51.894772, 124.691917;
7, A, 72869, -0.424451, 20.731102, 73.660942;
7, A, 72870, 19.189672, -10.849574, -0.245735;
7, A, 72871, 18.571611, -12.621845, -10.253853;
7, A, 72872, 12.182501, -0.729759, -2.770104;
7, A, 72873, -1.563768, -9.226233, 0.834010;
7, A, 72874, -2.636067, -10.790002, 35.810295;
7, A, 72875, 21.498093, 10.894254, 55.312721;
7, A, 72876, 49.556564, 2.546709, 13.828180;
7, A, 72877, 42.095158, -5.644459, -4.438124;
7, A, 72878, 42.646198, -21.222572, -1.541429;
7, A, 72879, 29.652027, -24.968168, 0.662740;
7, A, 72880, -7.885861, -10.112370, 18.028015;
7, A, 72881, -43.748283, 3.373272, 43.591908;
7, A, 72882, -52.624531, 14.431349, 45.885433;
7, A, 72883, -46.950287, 19.554552, 21.408735;
7, A, 72884, -34.618855, 1.541429, -33.576344;
7, A, 72885, -19.986450, -26.613850, -77.227821;
7, A, 72886, -21.997009, -35.370953, -106.857506;
7, A, 72887, -47.032196, -18.765221, -73.452438;
7, A, 72888, -24.819239, 24.223518, -23.560778;
7, A, 72889, -10.417676, 9.606006, -51.395855;
7, A, 72890, 5.562548, 10.432570, -29.257362;
7, A, 72891, -0.975494, 38.409130, 44.537613;
7, A, 72892, -5.644459, 52.706444, 84.540298;
7, A, 72893, 27.365948, 22.473587, 76.699120;
7, A, 72894, 21.944883, 3.492416, 48.715111;
7, A, 72895, 10.767663, 4.668966, 33.956116;
7, A, 72896, 4.140263, 1.399945, 6.590167;
7, A, 72897, -9.196447, 11.884640, -6.858242;
7, A, 72898, -27.812738, 17.901424, -6.076357;
7, A, 72899, -44.478043, 24.722435, -11.221900;
7, A, 72900, -61.999695, 0.282968, -39.384624;
7, A, 72901, -76.110840, -26.584063, -61.634815;
7, A, 72902, -66.765465, -23.389507, -56.183964;
7, A, 72903, -28.579729, 0.982940, -55.722282;
7, A, 72904, -11.020844, -15.749382, -83.363747;
7, A, 72905, -15.548326, -23.493759, -67.860100;
7, A, 72906, -12.569719, -8.757103, -16.352551;
7, A, 72907, -9.948545, 1.921201, 13.210120;
7, A, 72908, -8.660298, 12.219733, 26.584063;
7, A, 72909, 2.226508, 16.263191, 33.055084;
7, A, 72910, 12.331431, 10.998505, 20.269417;
7, A, 72911, 30.992401, -1.146764, 6.880581;
7, A, 72912, 37.180454, -12.517594, 18.169500;
7, A, 72913, 19.569445, 4.773217, 63.891109;
7, A, 72914, 32.109379, 40.255867, 104.489517;
7, A, 72915, 47.642811, 48.484268, 102.836388;
7, A, 72916, 49.176792, 32.548721, 92.880402;
7, A, 72917, 43.830196, 32.168949, 93.044220;
7, A, 72918, 40.121830, 46.466263, 99.090790;
7, A, 72919, 41.946228, 53.763847, 80.057495;
7, A, 72920, 40.926052, 32.459366, 44.612080;
7, A, 72921, 30.091372, -8.786889, 3.321146;
7, A, 72922, 34.291206, -67.219704, -46.905605;
7, A, 72923, 48.097050, -151.983398, -152.899323;
7, A, 72924, 106.552200, -92.746361, -244.007446;
7, A, 72925, 88.136971, -63.168797, -142.191223;
7, A, 72926, 56.012695, 5.569994, -52.996857;
7, A, 72927, 9.851741, 69.937683, -1.265908;
7, A, 72928, -62.736900, 80.452164, 17.037630;
7, A, 72929, -118.168770, 88.509293, 36.756004;
7, A, 72930, -128.742813, 85.739189, 57.710503;
7, A, 72931, -128.690689, 72.476944, 56.295662;
7, A, 72932, -128.400284, 30.210516, 34.320995;
7, A, 72933, -123.582382, -3.604114, 16.844019;
7, A, 72934, -112.099854, -5.763604, 17.335489;
7, A, 72935, -102.114075, 18.333323, 13.597339;
7, A, 72936, -96.938751, 96.231331, 62.677326;
7, A, 72937, -54.873379, 94.161201, 119.993164;
7, A, 72938, 5.175329, -6.195501, 58.566853;
7, A, 72939, 69.505783, -42.206856, 12.055910;
7, A, 72940, 97.035553, -75.887451, -102.203438;
7, A, 72941, 46.257759, 38.453812, -37.597462;
7, A, 72942, -43.725945, 129.465134, 162.669144;
7, A, 72943, -73.385422, 133.002228, 202.292068;
7, A, 72944, -48.514053, 110.543533, 137.336105;
7, A, 72945, -6.724204, 55.915890, 62.215645;
7, A, 72946, 17.119541, 21.959776, 0.387219;
7, A, 72947, 19.763054, 34.447586, -45.989685;
7, A, 72948, 22.198065, 11.132542, -46.287544;
7, A, 72949, 49.928890, -115.919922, -44.105717;
7, A, 72950, 9.553881, -125.369545, -99.396103;
7, A, 72951, -62.319897, -31.722160, -88.360359;
7, A, 72952, -88.159309, 35.222023, -36.450699;
7, A, 72953, -51.127781, 62.662434, -20.113041;
7, A, 72954, -40.687763, 81.286171, -23.374615;
7, A, 72955, -52.162846, 9.479415, 6.888028;
7, A, 72956, -7.900754, -63.794304, -17.767387;
7, A, 72957, 45.818417, -56.221199, -20.463026;
7, A, 72958, 69.267494, -45.215248, -41.454758;
7, A, 72959, 52.162846, -14.751549, -26.010681;
7, A, 72960, 39.451645, 25.213903, 17.350384;
7, A, 72961, 37.791069, 46.131168, 30.098820;
7, A, 72962, 40.054810, 45.870541, 59.311501;
7, A, 72963, 59.132786, 20.410902, 82.902069;
7, A, 72964, 84.882843, 36.778343, 107.311745;
7, A, 72965, 85.888123, 72.432266, 155.163055;
7, A, 72966, 57.293495, 58.060486, 152.452530;
7, A, 72967, 23.724602, 52.952179, 144.626236;
