3, D, 35784, 7.299051, 1.763726, -2.677816;
3, D, 35785, 7.372295, 1.748100, -2.690512;
3, D, 35786, 7.469954, 1.775445, -2.660237;
3, D, 35787, 7.314676, 1.792047, -2.682699;
3, D, 35788, 7.327372, 1.749077, -2.645589;
3, D, 35789, 7.530503, 1.715873, -2.700278;
3, D, 35790, 7.419172, 1.715873, -2.592853;
3, D, 35791, 7.456282, 1.749077, -2.603595;
3, D, 35792, 7.409406, 1.807672, -2.677816;
3, D, 35793, 7.408429, 1.803766, -2.677816;
3, D, 35794, 7.321513, 1.708060, -2.706137;
3, D, 35795, 7.438704, 1.787164, -2.712973;
3, D, 35796, 7.375225, 1.819391, -2.635823;
3, D, 35797, 7.367413, 1.808649, -2.636799;
3, D, 35798, 7.387921, 1.798883, -2.725669;
3, D, 35799, 7.466048, 1.712943, -2.588946;
3, D, 35800, 7.395733, 1.759819, -2.683676;
3, D, 35801, 7.432844, 1.764702, -2.594806;
3, D, 35802, 7.366436, 1.812555, -2.658284;
3, D, 35803, 7.417219, 1.764702, -2.618244;
3, D, 35804, 7.301980, 1.737358, -2.717856;
3, D, 35805, 7.381084, 1.739311, -2.641682;
3, D, 35806, 7.439680, 1.812555, -2.672933;
3, D, 35807, 7.499252, 1.796930, -2.583087;
3, D, 35808, 7.309793, 1.801813, -2.699301;
3, D, 35809, 7.367413, 1.757866, -2.683676;
3, D, 35810, 7.415266, 1.762749, -2.734458;
3, D, 35811, 7.372295, 1.724662, -2.602618;
3, D, 35812, 7.472884, 1.770562, -2.639729;
3, D, 35813, 7.465072, 1.782281, -2.595782;
3, D, 35814, 7.367413, 1.760796, -2.672933;
3, D, 35815, 7.374249, 1.702200, -2.650471;
3, D, 35816, 7.389874, 1.753960, -2.695395;
3, D, 35817, 7.387921, 1.753960, -2.675863;
3, D, 35818, 7.393780, 1.753960, -2.602618;
3, D, 35819, 7.413312, 1.790094, -2.576251;
3, D, 35820, 7.416242, 1.783257, -2.654378;
3, D, 35821, 7.409406, 1.740288, -2.644612;
3, D, 35822, 7.415266, 1.690481, -2.562578;
3, D, 35823, 7.456282, 1.756890, -2.549882;
3, D, 35824, 7.476790, 1.746147, -2.489334;
3, D, 35825, 7.432844, 1.770562, -2.672933;
