6, A, 56444, 8.071535, -0.402356, -4.715964;
6, A, 56445, 8.000244, -1.007843, -4.255013;
6, A, 56446, 6.543169, -2.176824, -2.428785;
6, A, 56447, 6.192572, -1.771538, -2.278390;
6, A, 56448, 5.975768, -1.095737, -3.027436;
6, A, 56449, 6.255074, -0.766625, -2.930753;
6, A, 56450, 5.948424, -0.360363, -3.256935;
6, A, 56451, 5.829279, -0.701193, -2.461989;
6, A, 56452, 7.985595, -1.192419, -2.942473;
6, A, 56453, 9.264931, -1.674856, -2.661214;
6, A, 56454, 8.242439, -1.370159, -3.504013;
6, A, 56455, 8.035401, -0.956084, -2.554765;
6, A, 56456, 8.203375, -0.213874, -1.976623;
6, A, 56457, 8.883083, -0.869167, -1.588916;
6, A, 56458, 7.812738, -1.793023, -1.787164;
6, A, 56459, 5.861507, -1.384808, -1.752983;
6, A, 56460, 4.789208, -1.269570, -2.382885;
6, A, 56461, 6.087100, -0.408216, -1.381878;
6, A, 56462, 5.628101, 1.005890, -2.918058;
6, A, 56463, 6.840053, 1.925840, -3.703238;
6, A, 56464, 8.015869, 1.135777, -4.597796;
6, A, 56465, 9.741508, 0.810572, -4.664205;
6, A, 56466, 10.138981, 0.573260, -4.101687;
6, A, 56467, 10.198553, -0.146489, -3.859493;
6, A, 56468, 8.542253, -0.482437, -4.644673;
6, A, 56469, 7.753166, -1.478561, -3.665151;
6, A, 56470, 7.354717, -1.851619, -3.466903;
6, A, 56471, 5.983581, -1.731498, -2.556719;
6, A, 56472, 5.704276, -1.695364, -2.127995;
6, A, 56473, 5.665212, -1.999084, -1.528367;
6, A, 56474, 5.598804, -2.085025, -1.563524;
6, A, 56475, 6.257027, -2.030335, -1.874081;
6, A, 56476, 7.602771, -2.035218, -1.908261;
6, A, 56477, 8.868435, -2.064516, -2.753990;
6, A, 56478, 10.009094, -2.069399, -3.222754;
6, A, 56479, 9.136997, -1.051790, -3.111423;
6, A, 56480, 8.555925, -0.706076, -2.033265;
6, A, 56481, 7.358623, 0.090823, -1.779351;
6, A, 56482, 7.457259, -0.897488, -1.895566;
6, A, 56483, 7.206275, -2.007874, -2.277413;
6, A, 56484, 5.882015, -1.900449, -2.487381;
6, A, 56485, 5.253090, 0.137699, -3.205176;
6, A, 56486, 6.312693, 0.902371, -3.515732;
6, A, 56487, 5.669118, 1.347697, -3.933714;
6, A, 56488, 7.338115, 2.218818, -6.263863;
6, A, 56489, 9.050081, 0.871120, -3.405377;
6, A, 56490, 10.408521, 0.528336, -5.273599;
6, A, 56491, 8.604754, 0.785180, -5.514817;
6, A, 56492, 8.602801, -0.341807, -5.270669;
6, A, 56493, 8.878201, 0.373058, -4.665182;
6, A, 56494, 8.560808, -0.443373, -5.588061;
6, A, 56495, 8.369396, -1.726615, -3.690542;
