4, D, 42984, 7.674062, -2.208075, -1.295938;
4, D, 42985, 7.603748, -2.197333, -1.327189;
4, D, 42986, 7.662343, -2.200263, -1.255898;
4, D, 42987, 7.638905, -2.212958, -1.227576;
4, D, 42988, 7.623280, -2.207098, -1.330119;
4, D, 42989, 7.538316, -2.184637, -1.296915;
4, D, 42990, 7.687735, -2.217841, -1.261757;
4, D, 42991, 7.634022, -2.210028, -1.287149;
4, D, 42992, 7.667226, -2.234443, -1.264687;
4, D, 42993, 7.595935, -2.216865, -1.282266;
4, D, 42994, 7.666250, -2.173894, -1.216834;
4, D, 42995, 7.647694, -2.238349, -1.269570;
4, D, 42996, 7.578356, -2.207098, -1.264687;
4, D, 42997, 7.617420, -2.229560, -1.238319;
4, D, 42998, 7.645741, -2.218818, -1.330119;
4, D, 42999, 7.529527, -2.208075, -1.272500;
4, D, 43000, 7.664296, -2.187567, -1.282266;
4, D, 43001, 7.605701, -2.221747, -1.258827;
4, D, 43002, 7.562731, -2.226630, -1.313517;
4, D, 43003, 7.562731, -2.190496, -1.315470;
4, D, 43004, 7.625233, -2.236396, -1.263710;
4, D, 43005, 7.679922, -2.232490, -1.224647;
4, D, 43006, 7.608631, -2.195379, -1.251991;
4, D, 43007, 7.699454, -2.177801, -1.176794;
4, D, 43008, 7.407453, -2.211005, -1.664113;
4, D, 43009, 7.650624, -2.266671, -1.396527;
4, D, 43010, 7.627186, -2.272530, -1.238319;
4, D, 43011, 7.864498, -2.375072, -1.413129;
4, D, 43012, 7.636952, -2.291085, -1.367229;
4, D, 43013, 7.492416, -2.273507, -1.298868;
4, D, 43014, 7.530503, -2.165105, -1.337931;
4, D, 43015, 8.065676, -2.342845, -1.081088;
4, D, 43016, 7.189672, -2.271554, -1.381878;
4, D, 43017, 7.583239, -2.222724, -1.220740;
4, D, 43018, 7.800043, -2.046937, -2.156316;
4, D, 43019, 7.789300, -2.075259, -1.099643;
4, D, 43020, 7.151586, -1.955138, -1.515671;
4, D, 43021, 7.373272, -1.786187, -1.106479;
4, D, 43022, 7.692617, -1.905332, -1.440474;
4, D, 43023, 7.802972, -1.920957, -1.244179;
4, D, 43024, 7.677969, -1.863338, -1.259804;
4, D, 43025, 7.685781, -1.854549, -1.407269;
4, D, 43026, 7.567614, -1.860408, -1.357463;
4, D, 43027, 7.662343, -1.914121, -1.296915;
4, D, 43028, 7.689688, -1.889706, -1.245155;
4, D, 43029, 7.749260, -1.921934, -1.407269;
4, D, 43030, 7.683828, -1.901425, -1.264687;
4, D, 43031, 7.683828, -1.933653, -1.302774;
4, D, 43032, 7.820551, -1.929746, -1.288125;
4, D, 43033, 7.687735, -1.957091, -1.231483;
4, D, 43034, 7.657460, -1.900449, -1.349651;
4, D, 43035, 7.735588, -1.898495, -1.381878;
4, D, 43036, 7.668203, -1.911191, -1.275429;
4, D, 43037, 7.731681, -1.883847, -1.229530;
4, D, 43038, 7.699454, -1.903378, -1.355510;
4, D, 43039, 7.670156, -1.891659, -1.291055;
4, D, 43040, 7.743401, -1.910215, -1.286172;
4, D, 43041, 7.704337, -1.879940, -1.286172;
4, D, 43042, 7.766839, -1.883847, -1.295938;
4, D, 43043, 7.612537, -1.942442, -1.379925;
4, D, 43044, 7.796136, -1.886776, -1.215857;
4, D, 43045, 7.691641, -1.928770, -1.260781;
4, D, 43046, 7.726798, -1.893613, -1.291055;
4, D, 43047, 7.685781, -1.929746, -1.298868;
4, D, 43048, 7.638905, -1.888730, -1.212928;
4, D, 43049, 7.753166, -1.893613, -1.318400;
4, D, 43050, 7.669179, -1.938536, -1.310587;
4, D, 43051, 7.681875, -1.901425, -1.272500;
4, D, 43052, 7.680899, -1.920957, -1.266640;
4, D, 43053, 7.664296, -1.900449, -1.341838;
4, D, 43054, 7.724845, -1.924863, -1.248085;
4, D, 43055, 7.692617, -1.967834, -1.294961;
4, D, 43056, 7.687735, -1.928770, -1.320353;
4, D, 43057, 7.707266, -1.888730, -1.287149;
4, D, 43058, 7.714103, -1.931700, -1.293985;
4, D, 43059, 7.707266, -1.917051, -1.259804;
4, D, 43060, 7.711173, -1.913144, -1.308634;
4, D, 43061, 7.732658, -1.940489, -1.218787;
4, D, 43062, 7.656484, -1.920957, -1.256874;
4, D, 43063, 7.688711, -1.909238, -1.331095;
4, D, 43064, 7.677969, -1.955138, -1.243202;
4, D, 43065, 7.638905, -1.925840, -1.341838;
4, D, 43066, 7.707266, -1.929746, -1.258827;
4, D, 43067, 7.731681, -1.971740, -1.236366;
4, D, 43068, 7.698477, -1.980529, -1.275429;
4, D, 43069, 7.685781, -1.946348, -1.276406;
4, D, 43070, 7.735588, -1.938536, -1.291055;
4, D, 43071, 7.622303, -1.934629, -1.297891;
4, D, 43072, 7.679922, -1.937559, -1.306680;
4, D, 43073, 7.691641, -1.937559, -1.288125;
4, D, 43074, 7.628162, -1.976623, -1.305704;
4, D, 43075, 7.691641, -1.992248, -1.292032;
4, D, 43076, 7.673086, -1.994201, -1.244179;
